Date,BOA Comdty,CTA Comdty,DMA Index,GXA Index,HGA Comdty,KCA Comdty,KMA Index,LCA Comdty,LHA Comdty,NQA Index,SBA Comdty,SIA Comdty,UXA Index,VGA Index,Z A Index
05/12/2007,47.09705,81.1427,13709.696,8171.556,306.612,156.4734,249.29025,99.396,76.7031,2205.4725,11.4771,1680.1253,24.15822,4496.37,6631.4925
06/12/2007,47.0439,81.3624,13870.857,8219.907,306.9066,155.32275,254.012,99.34925,76.5289,2231.1,11.48576,1695.2936,23.14924,4519.02,6625.4625
07/12/2007,47.25721,82.5288,13903.89,8205.0415,314.4276,157.5713,251.001,99.7474,77.3313,2226.224,11.49294,1693.5255,23.50695,4509.968,6691.29
10/12/2007,47.3473,82.2822,14032.973,8246.1645,311.0709,159.6186,249.7952,100.1992,77.93775,2241.43,11.56155,1726.725,23.24565,4533.56,6691.013
11/12/2007,47.5449,82.328,13758.45,8069.5615,310.9106,159.3767,252.0518,99.974875,77.308,2194.66875,11.6733,1733.625,24.10995,4426.836,6657.288
12/12/2007,48.3426,83.39945,13808.7,8253.975,307.329,160.64,252.8072,99.9999,76.656375,2206.1535,11.72171,1723.3216,23.94915,4518.515,6695.31
13/12/2007,47.97112,82.89795,13767.754,8188.18,298.34805,159.92835,248.4459,100.0998,76.000925,2195.497,11.75516,1665.8368,24.10812,4463.91,6493.872
14/12/2007,47.8956,83.63355,13663.98,8088.645,298.4892,160.95075,243.486,100.45035,75.550975,2177.3325,11.85546,1642.2705,24.72936,4417.818,6470.9645
17/12/2007,47.73769,84.2682,13451.85,7993.2675,291.82285,160.4985,240.0564,100.45045,74.698425,2128.366,12.04603,1639.7328,25.5518,4337.975,6361.197
18/12/2007,47.76772,84.5187,13524.452,8095.275,291.6822,161.45325,239.26565,100.3,75.2247,2133.36375,12.02792,1656.2539,24.85365,4376.736,6355.5095
19/12/2007,48.642,84.57075,13494.362,8037.5405,298.94415,162.1737,NULL,100.3002,75.4506,2131.87975,12.06609,1660.7674,24.51768,4366.396,6386.101
20/12/2007,48.3483,84.3183,13533.012,8102.782,299.299,161.81165,238.6384,100.7012,74.998125,2173.171,12.41948,1668.4668,24.24251,4398.885,6448.7885
21/12/2007,48.8631,85.1392,13733.412,8210.889,312.123,162.13495,243.7435,100.6005,74.6991,2220.79875,12.4496,1692.3619,23.38316,4455.752,6536.0295
24/12/2007,49.21824,NULL,13872.859,NULL,317.76745,NULL,249.39915,100.8518,74.47365,2253.2395,NULL,1709.6124,23.18535,NULL,6556.55
25/12/2007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
26/12/2007,50.62168,84.16875,13944.375,NULL,319.7194,161.7946,252.2048,100.9018,74.847375,2267.032,12.3246,1730.7768,23.15622,NULL,NULL
27/12/2007,50.58165,83.83375,13745.764,8177.459,316.8122,160.24725,254.263,101.101,73.998925,2236.69,12.3994,1726.2456,23.56354,4418.414,6621.4425
28/12/2007,51.0527,84.085,13713.636,8327.121,310.487,161.6942,249.59175,101.35125,73.22115,2225.7235,12.39165,1738.1475,23.76374,4443.87,6614.352
31/12/2007,50.76255,83.9175,13627.8,NULL,306.5118,164.4783,NULL,101.25285,73.46975,2207.6565,12.31125,1736.193,24.28676,NULL,6579.212
02/01/2008,52.2582,84.5688,13408.104,8180.172,309.8846,162.03465,243.47,101.45475,73.3965,2169.41725,12.25446,1769.8326,24.58796,4373.424,6543.0525
03/01/2008,52.71225,84.73465,13441.875,8163.524,322.284,164.5923,242.985,101.5044,72.9181,2182.194,12.64036,1794.65,24.56904,4367.363,6634.005
04/01/2008,52.61175,85.4404,13158.357,8037.02,319.50565,162.9994,242.7425,100.9008,72.6172,2088.571,12.8512,1784.061,25.4012,4282.548,6447.9415
07/01/2008,52.3044,85.40545,13144.368,8079.188,317.9346,161.5833,238.0119,102.157,72.140775,2074.8915,12.90861,1766.3256,24.90924,4332.648,6465.76
08/01/2008,52.62968,85.8922,12903.595,8024,333.2652,166.3821,238.1379,102.66075,72.6615,2034.12,12.93292,1819.3175,25.9259,4291.35,6447.87
09/01/2008,52.7578,85.63555,12997.877,8082.6755,331.84255,165.5805,239.19,102.35225,74.4705,2059.706,13.1393,1824.9795,25.85734,4331.256,6392.3025
10/01/2008,53.00295,85.40532,13090.153,8030.018,331.6921,167.78475,239.19,103.2087,74.8725,2065.52625,13.14624,1861.3595,24.97495,4307.885,6366.041
11/01/2008,54.71365,87.348,12691.332,7950.174,333.6159,168.3206,233.10975,103.48155,75.62625,2023.7895,13.1763,1870.734,26.2023,4255.17,6273.522
14/01/2008,55.4106,89.3445,13061.985,7994.913,337.5095,167.7676,229.6294,103.8165,77.2845,2053.3485,13.45695,1874.742,25.1251,4294.108,6292.059
15/01/2008,55.78686,89.79675,12797.988,7817.382,327.981,167.75175,226.7265,103.027925,76.7767,2011.5165,13.4034,1864.1268,25.31572,4178.34,6156.414
16/01/2008,55.40072,88.677,12717.668,7715.74,321.399,166.2819,225.6225,102.8115,75.62555,1957.4555,13.56404,1815.2232,25.1502,4133.129,6064.662
17/01/2008,55.61635,89.178,12417.786,7572.565,320.67035,165.54515,225.6225,102.9853,77.68005,1936.2915,14.09814,1847.0245,26.99697,4063.215,5975.73
18/01/2008,55.7775,88.4265,12295.283,7551.072,326.17275,165.9255,225.225,103.113,77.8554,1933.36875,13.78122,1870.4055,27.26724,4044.12,5995.888
21/01/2008,NULL,NULL,NULL,7024.486,NULL,NULL,222.3438,NULL,NULL,NULL,NULL,NULL,NULL,3705.702,5647.5975
22/01/2008,54.216,87.348,12155.357,6978.804,321.85125,166.81665,210.8106,102.408,77.58205,1880.241,13.3532,1848.6975,27.84092,3830.26,5794.566
23/01/2008,52.052,84.336,12310.298,6855.105,308.75845,163.5765,212.8366,101.65155,77.13375,1888.64625,13.23322,1788.2865,26.4264,3735.884,5671.4635
24/01/2008,53.6571,86.093,12411.399,7008.001,320.193,165.17175,218.2356,102.4545,78.2116,1914.727,13.15626,1835.6325,26.48286,3853.85,5925.828
25/01/2008,54.11185,85.02431,12319.08,7008.422,321.95175,163.9272,221.221,102.685875,78.63195,1863.219,13.59714,1846.686,26.8035,3763.76,5962.902
28/01/2008,54.5632,85.33032,12429.81,7097.31,321.7214,167.88525,218.73825,102.912,79.7385,1883.755,13.9695,1871.87,26.2908,3839.1,5844.666
29/01/2008,55.4607,86.23615,12558.48,7100.7385,331.9316,166.8831,216.7636,103.128025,82.2025,1883.634,13.9054,1885.581,26.3025,3833.83,5940.357
30/01/2008,55.52625,86.62095,12452.245,7063.098,325.8984,170.1278,211.7115,103.5096,82.220925,1886.385,14.2308,1873.9721,26.19228,3812.97,5900.8575
31/01/2008,55.50545,85.66128,12687.548,7107.36,332.5948,171.9852,212.424,103.663,81.9819,1920.903,14.2426,1899.3912,25.69128,3851.16,5944.866
01/02/2008,56.12925,86.6712,12849.93,7144.137,329.9085,172.66645,214.428,103.942125,82.2822,1938.645,14.2308,1883.259,25.07475,3926.745,6095.231
04/02/2008,58.02355,86.9736,12655.643,7180.477,332.8143,173.1615,222.666,104.26875,83.4496,1901.71125,14.17239,1871.87,25.83581,3883.616,6078.216
05/02/2008,57.83775,86.5865,12394.665,6956.3065,324.4705,170.841,222.3651,104.26875,82.923025,1858.99875,13.86385,1833.12,27.47217,3702.39,5936.85
06/02/2008,57.6725,85.23515,12293.98,7032.5255,334.61475,171.2919,NULL,103.9074,82.812,1821.06,14.014,1845.7439,28.21819,3739.184,5935.848
07/02/2008,57.9579,85.70635,12316.584,6963.829,347.19685,171.52135,NULL,104.208,81.9075,1836.24225,13.90389,1876.134,27.67524,3755.232,5789.556
08/02/2008,57.82295,87.98775,12250.95,6937.2495,355.3658,175.92525,NULL,104.0577,81.3813,1845.77075,14.56804,1904.1006,28.47517,3719.82,5820.409
11/02/2008,57.6725,85.8213,12272.496,6935.632,356.70635,175.5754,214.428,104.2152,79.8682,1862.861,14.4789,1943.1119,27.96364,3729.86,5767.512
12/02/2008,58.3324,85.671,12446.588,7091.754,357.30695,176.82975,214.214,103.628525,79.0077,1861.165,14.14824,1920.6447,27.11412,3810.96,5931.742
13/02/2008,58.56135,85.085,12591.164,7221.27,355.41305,178.4337,214.354,103.15855,77.7777,1886.3845,14.46764,1925.4235,26.13,3843.672,5947.2885
14/02/2008,60.0797,86.78175,12474.06,7130.91,351.10015,181.8129,220.1585,103.3869,79.7385,1861.9665,14.73407,1918.2288,26.38512,3803.152,5951.88
15/02/2008,60.73165,86.6592,12415.464,7064.1,354.6078,177.3304,220.1199,103.7102,79.7385,1854.201,14.78477,1904.1006,26.17428,3767.52,5879.7525
18/02/2008,NULL,NULL,12551.004,7153.278,363.225,NULL,223.5687,NULL,NULL,1825.57375,NULL,1771.536,NULL,3816.204,5984.4785
19/02/2008,62.5994,87.98052,12438.828,7135.6285,373.6733,182.23205,224.0145,103.7036,79.52945,1847.3455,15.015,1945.6437,25.8285,3824.025,6045.066
20/02/2008,63.189,88.59296,12499.8,7183.74,373.3876,183.0105,221.1,104.667,79.9799,1855.3535,15.05503,1977.9804,25.5518,3812.61,6000.406
21/02/2008,63.91385,89.8293,12341.329,7099.32,382.5822,184.7862,220.88,104.4585,79.7797,1847.611,15.20548,1989.5876,25.47545,3779.056,6017.4375
22/02/2008,65.1801,91.5327,12457.632,6979.808,381.8212,187.6613,220.44,104.3082,78.9789,1854.47625,15.08512,2004.0844,24.91974,3796.355,5964.675
25/02/2008,66.4326,93.2361,12622.755,7104.097,377.5785,188.8269,220.27005,104.796375,78.312,1858.99875,15.1353,2007.9078,24.41302,3866.235,6034.5495
26/02/2008,67.15085,93.5367,12753.145,7205.85,380.0085,186.1568,221.442,104.8215,78.6915,1864.722,15.3612,2070.8688,24.3009,3880.746,6181.839
27/02/2008,67.7025,91.54145,12757.828,7182.9845,386.20515,189.1776,224.517,104.7132,78.666375,1870.0935,15.40074,2124.6549,24.4989,3868.245,6162.1575
28/02/2008,68.95625,93.372,12641.364,7050.043,388.9634,192.7848,224.4242,105.3447,79.9596,1852.197,15.39072,2149.7476,25.1753,3807.945,6058.14
29/02/2008,70.6314,94.9841,12330.318,6859.517,387.3432,191.8739,222.31495,105.1599,81.826,1795.68375,15.3807,2177.513,26.38636,3695.692,5962.835
03/03/2008,72.2722,98.1885,12290.532,6863.344,393.4931,193.764,218.5875,106.102875,82.9806,1782.602,15.86895,2209.392,26.27625,3707.088,5895.89
04/03/2008,70.551,102.2085,12274.714,6760.1325,383.4654,190.54035,217.7175,105.3102,81.5628,1782.781,15.1803,2166.825,25.84158,3639.636,5835.9555
05/03/2008,68.91885,102.22576,12330.124,6844.472,400.5458,190.09575,217.7175,105.3698,82.6826,1805.192,15.4308,2270.532,25.5069,3682.35,5928.733
06/03/2008,67.1174,98.4096,12123.3,6692.1855,393.40725,180.5694,219.9197,105.6108,83.817,1761.51375,14.73942,2208.206,27.12495,3592.17,5832.445
07/03/2008,65.17425,94.51866,11940.572,6663.046,393.5932,177.53325,216.648,105.029925,82.665,1747.99625,14.6146,2217.1332,26.96382,3565.116,5766.69
10/03/2008,64.16925,92.368,11829.128,6626.821,381.6117,176.17695,212.66245,105.499875,81.5815,1718.89125,14.23257,2169.3428,27.88875,3548.655,5699.1935
11/03/2008,65.21515,96.096,12205.193,6772.017,381.7995,178.08265,212.8982,106.03665,81.9819,1789.788,14.50896,2170.9005,26.24055,3686.025,5782.036
12/03/2008,64.31425,98.1912,12140.128,6726.465,386.6906,180.5604,215.9745,106.2621,81.4626,1775.544,14.27426,2190.5272,26.94692,3626.848,5843.664
13/03/2008,64.923,96.99255,12163.151,6697.031,385.536,184.4517,208.7085,106.37925,81.204,1792.16625,15.10515,2230.2708,27.1551,3632.07,5816.397
14/03/2008,62.6626,95.63605,11995.984,6573.705,385.8541,178.2331,207.55735,106.17825,79.9184,1759.008,15.06006,2240.5383,29.14612,3534.054,5696.696
17/03/2008,60.7818,91.7154,12048,6412.8,372.6848,162.5476,202.25495,104.35425,79.4586,1726.1955,14.042,2185.473,30.72285,3491.912,5493.488
18/03/2008,60.2202,90.75156,12417.405,6633.842,378.18115,163.71355,205.4052,105.26485,80.16,1807.4925,14.16045,2145.282,26.2262,3615.612,5668.815
19/03/2008,58.2743,89.34596,12185.625,6433.842,367.4138,159.2178,211.30125,103.76625,80.0985,1758.506,13.60068,1998.543,27.46482,3483.954,5597.3
20/03/2008,56.3805,89.00892,12377.312,6532.0375,362.0727,157.879,210.27895,103.384225,79.316,1782.331,13.79865,1834.7096,27.108,3514.014,5574.0685
21/03/2008,NULL,NULL,NULL,NULL,NULL,NULL,212.76255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24/03/2008,57.9885,92.10384,12565.08,NULL,366.962,155.92575,215.42175,104.2117,79.9391,1858.10625,13.61718,1865.1788,26.37635,NULL,NULL
25/03/2008,59.9388,94.24548,12567.068,6752.904,371.4298,160.6806,218.5863,104.8427,79.8093,1855.854,13.96176,1933.1586,26.4516,3601.598,5776.2375
26/03/2008,59.8598,93.6802,12422.155,6696.5295,376.2253,161.21105,218.46825,104.33325,79.596,1839.08725,13.90158,2003.568,27.0039,3596.895,5748.904
27/03/2008,59.5689,92.67498,12333.321,6775.769,391.9114,162.45825,218.37,104.1148,79.237,1822.638,13.93782,2016.3309,26.74656,3634.48,5796.791
28/03/2008,57.057,90.96087,12284.944,6723.42,387.528,160.6707,222.0346,103.515,78.23925,1816.035,13.7411,1949.948,26.6266,3612.609,5781.7935
31/03/2008,53.6605,89.05305,12293.771,6771.516,387.8954,157.628,221.6925,103.914,77.6776,1819.3175,13.79754,1887.646,26.3789,3620.83,5782.041
01/04/2008,54.71365,91.17198,12690.135,7024.486,384.513,158.9588,221.131,103.95385,77.5775,1896.18375,13.668,1849.803,24.8997,3785.322,5959.65
02/04/2008,57.7875,91.3746,12682.095,7001.943,390.4054,159.192,228.4602,103.8072,78.4784,1901.71125,14.04804,1884.0606,25.05503,3778.8,6008.438
03/04/2008,57.8731,91.36127,12662.274,6973.4665,393.9696,161.5725,230.28005,104.344125,79.6089,1906.73625,14.17648,1918.2375,24.96494,3784.076,5985.904
04/04/2008,59.1945,91.89342,12673.05,6983.94,399.04355,162.0619,231.58135,104.208,80.63055,1908.24375,14.01191,1945.752,24.9999,3787.328,6061.155
07/04/2008,58.70718,93.7805,12665.01,7049.5725,401.44725,164.04065,232.4322,105.123,81.1734,1902.329,14.56804,1989.7514,24.28426,3807.6,6109.194
08/04/2008,58.734,93.40939,12647.83,6999.386,392.0727,163.7524,232.6575,105.324,81.2236,1893.16875,14.41311,1942.2403,24.26257,3782.55,6065.607
09/04/2008,60.83195,94.64455,12609.716,6898.77,404.814,166.8648,NULL,105.123,81.162,1871.84875,14.68852,1997.4375,24.83355,3745.202,6057.051
10/04/2008,62.7627,97.5654,12650.4,6951.585,395.7954,163.7022,230.92,105.0096,81.243,1892.5275,14.93982,1973.2713,24.35433,3752.67,6056.128
11/04/2008,62.63735,97.65585,12400.695,6773.767,399.0398,163.43885,232.54555,105.726,81.7131,1842.591,14.9298,1941.8364,25.24056,3645.905,5947.4415
14/04/2008,64.06788,97.90781,12377.58,6776.526,393.4353,163.9773,230.5897,104.9048,82.79025,1834.37625,15.02501,1951.0356,25.08996,3668.974,5941.86
15/04/2008,65.325,97.84265,12403.416,6779.2725,389.4891,166.9332,228.912,106.0726,86.9325,1833.053,15.276,1962.162,24.66377,3662.659,6018.4425
16/04/2008,63.95766,98.24385,12702.995,6946.94,400.794,166.4823,230.46,105.96695,87.4245,1895.5335,15.18517,2019.7485,23.81488,3758.502,6154.62
17/04/2008,63.38252,96.69105,12749.43,6905.899,395.7768,171.4127,232.8276,106.26785,90.34025,1908.709,15.20056,2023.539,23.77375,3706.398,6073.7175
18/04/2008,63.2632,96.90608,12847.835,7046.064,393.12585,166.915,231.9939,106.13685,90.6712,1942.878,15.17539,1977.447,23.62065,3792.789,6167.07
21/04/2008,61.3613,95.9775,12861.672,7015.905,390.9694,163.11295,235.92375,105.97725,90.6612,1956.796,14.809,1928.769,24.33105,3757.5,6163.054
22/04/2008,63.503,96.76314,12778.766,6906.9,400.95055,166.7295,235.92375,106.192625,90.74065,1936.04075,14.99994,1962.918,23.7474,3720.717,6107.19
23/04/2008,63.41335,96.55272,12829.112,6984.978,395.8841,166.47825,235.92375,106.33725,90.862,1944.381,14.90415,1912.2135,23.75373,3765.735,6167.07
24/04/2008,62.23217,96.133,12873.861,7093.29,391.4475,161.4432,235.5201,106.5244,90.70125,1958.70675,14.7132,1861.0665,23.72452,3795.12,6171.318
25/04/2008,61.2942,95.99244,12974.55,7165.548,397.5338,161.7444,239.4161,106.0617,90.1592,1964.828,14.88932,1880.8256,23.24322,3800.367,6198.192
28/04/2008,60.21992,95.7363,12944.838,7171.68,400.392,164.01385,240.4191,106.675,89.3784,1972.3125,15.07008,1901.259,23.1422,3829.256,6222.96
29/04/2008,59.6878,94.90812,12891.732,7120.87,391.11985,165.0576,239.9397,106.36815,88.81565,1982.865,15.05503,1846.858,23.66775,3813.975,6181.839
30/04/2008,60.0198,95.60565,12882.324,7167.556,394.1868,164.94335,240.8985,106.3122,90.36,1958.20625,15.25044,1844.979,22.88568,3836.085,6173.322
01/05/2008,58.2663,93.20879,13038.025,NULL,374.41275,159.5773,NULL,106.53,89.6289,2023.311,14.93982,1797.8886,22.17633,NULL,6205.875
02/05/2008,59.3364,92.0838,13097.084,7255.2005,387.729,160.04625,245.58455,106.5627,90.01925,2028.31675,14.87486,1825.7442,21.8654,3896.524,6300.8475
05/05/2008,59.52615,91.75166,13055.955,7272.18,398.6457,162.609,NULL,106.6248,90.4706,2022.5625,14.9946,1863.8202,21.93191,3892.508,NULL
06/05/2008,59.898,93.4724,13065.052,7293.056,393.20625,162.9628,244.244,107.07025,91.455,2039.124,15.24042,1872.4155,21.71334,3876.444,6312.8065
07/05/2008,61.18212,93.41216,12898.58,7291.554,388.2315,160.6707,244.732,107.428,91.7565,2000.47,15.27048,1851.7386,22.90572,3848.511,6361.344
08/05/2008,61.83636,93.279,12849.837,7270.968,383.5782,164.492,244.8756,109.49475,92.092,2004.988,15.1956,1864.0622,22.51249,3859.704,6376.2225
09/05/2008,64.21818,94.0246,12795.271,7221.93,375.72535,166.166,244.8756,110.4902,92.9781,1999.2405,15.32058,1871.0965,22.70268,3821.43,6302.61
12/05/2008,63.68685,94.68459,12942.39,7288.036,380.292,169.041,NULL,109.9288,92.184,2035.8135,15.39605,1906.8033,22.03201,3846.843,6339.153
13/05/2008,64.39854,94.69323,12906.21,7265.732,378.3825,167.6013,243.21,109.99725,92.1339,2050.45125,15.10518,1875.0704,22.27446,3849.15,6314.103
14/05/2008,63.9984,94.094,12924.798,7281.51,372.1828,168.15295,241.5015,109.753275,92.1339,2033.031,14.98482,1848.9471,22.65777,3869.574,6358.635
15/05/2008,62.38232,94.45436,13036.023,7332.933,377.2283,166.61645,247.9449,109.2267,92.0838,2078.531,15.01491,1853.6518,21.77513,3911.7,6398.994
16/05/2008,64.2923,96.05731,13062.04,7405.504,385.80395,168.2031,249.0488,109.29375,92.22585,2078.28,14.98497,1886.8172,22.14015,3918.721,6438.257
19/05/2008,62.62256,95.68559,13085.072,7392.385,381.44775,165.5953,248.235,108.45835,91.9664,2068.24,14.90415,1892.5607,22.2444,3911.908,6523.9575
20/05/2008,63.48672,95.09888,12887.875,7332.714,379.8081,167.01685,245.98,109.4273,91.866,2049.88125,14.76475,1966.334,22.90395,3866.718,6325.4195
21/05/2008,65.91795,95.36524,12649.637,7171.45,375.8755,170.86105,242.1242,110.3703,92.167075,2006.4825,15.36596,2003.1808,23.98396,3799.796,6330.4345
22/05/2008,64.51095,95.04868,12671.902,7291.275,372.7724,164.7288,237.8748,110.6505,92.334375,2000.4985,15.38128,2005.5988,24.048,3855.36,6297.57
23/05/2008,66.27975,94.84932,12500.488,7130.327,376.251,164.36775,237.7746,110.906725,92.4345,1997.22375,15.23557,2032.3972,24.3411,3786.325,6230.636
26/05/2008,NULL,NULL,12530.924,7145.97,376.5502,NULL,235.2035,NULL,NULL,1995.2325,NULL,2034.4215,NULL,3791.34,NULL
27/05/2008,65.01904,93.68324,12595.14,7148.268,374.4741,162.609,237.3456,111.157475,92.184,2030.8035,15.045,1944.3155,23.99397,3793.346,6194.0265
28/05/2008,65.23517,94.49862,12633.621,7236.645,374.3414,165.8811,236.1408,110.9214,91.74165,2043.3285,14.809,1946.945,24.01568,3807.6,6198.54
29/05/2008,63.0887,93.59565,12671.292,7283.518,358.6845,162.6625,240.6197,110.68105,91.1727,2063.6725,14.87928,1856.706,23.22948,3837.66,6219.278
30/05/2008,64.04784,94.64085,12696.977,7306.35,364.2512,164.4552,242.0239,111.2327,91.364,2080.09875,14.88405,1891.8586,23.18535,3854.356,6183.2625
02/06/2008,64.60323,95.73108,12534.522,7206.855,362.7045,167.71755,240.7405,110.6309,91.52375,2053.682,14.91978,1891.275,23.64362,3783.072,6109.695
03/06/2008,64.005,94.5945,12443.838,7163.298,359.6758,164.6787,238.63725,110.524875,91.1535,2040.63,14.93952,1889.4,24.04402,3795.885,6132.24
04/06/2008,63.31325,95.3904,12481.095,7123.306,355.6553,165.3588,238.0378,110.8416,90.7715,2059.11,14.8539,1891.89,24.1723,3763.256,6060.054
05/06/2008,65.38532,95.54578,12670.899,7167.16,355.6553,168.3375,238.06205,111.8958,92.092,2095.182,14.7735,1926.4245,23.50692,3782.82,6139.254
06/06/2008,67.25115,97.34725,12285.12,6937.2495,363.53735,168.2202,NULL,112.16205,92.937375,2029.5705,14.80479,1952.1502,24.68466,3643.516,5977.932
09/06/2008,67.22106,97.3443,12334.62,7021.935,362.3733,163.23825,235.94,111.5946,91.84175,2033.36625,14.8941,1944.6476,24.61459,3666.968,6005.928
10/06/2008,65.65638,97.41465,12349.2,6956.385,356.7564,167.7684,230.69,111.84825,91.455,2017.287,14.86968,1892.2388,24.5735,3658.2,5959.896
11/06/2008,68.02845,99.41932,12136.124,6813.8805,359.8905,165.4302,232.0131,114.6568,91.9751,1968.63825,15.02494,1909.5114,24.81422,3571.77,5836.754
12/06/2008,69.19568,98.84565,12193.181,6867.862,354.50415,167.1315,226.4265,113.765275,90.7812,1968.21625,14.83482,1879.4505,24.9039,3584.581,5885.448
13/06/2008,69.2244,101.0024,12361.975,6970.1775,361.197,166.9652,227.28075,114.6145,91.7917,2009.757,15.075,1885.0785,24.27672,3635.484,5913.908
16/06/2008,68.55505,103.44212,12296.284,6913.299,369.4218,169.0055,229.19025,115.95645,93.5477,2025.57,15.12511,1951.2948,23.718,3600.186,5907.902
17/06/2008,68.7822,102.0537,12247.796,6961.736,367.3134,171.4422,228.135,117.13275,94.908875,2021.554,15.23068,1930.4285,23.71092,3608.794,5964.675
18/06/2008,68.22816,102.63486,12114.27,6891.3845,376.249,169.65745,230.6103,117.9354,95.095,1994.71625,15.29052,1961.9164,23.96925,3570.126,5878.734
19/06/2008,67.18425,100.58072,12118.28,6943.664,379.08385,169.7388,225.57535,117.3172,95.19,2019.76775,15.19052,1972.7376,23.62716,3570.68,5849.9975
20/06/2008,66.7833,100.8015,11878.867,6723.109,383.5832,177.282,226.125,118.737,97.04025,1972.6875,15.48168,1969.7917,23.98935,3501.42,5742.378
23/06/2008,66.19212,100.5,11888.73,6826.9195,382.5442,176.22605,224.0145,118.5546,96.9435,1959.10975,15.58208,1910.0096,23.65722,3522.032,5795.3325
24/06/2008,66.06761,101.07097,11866.686,6826.965,380.1087,178.3059,221.9217,117.8177,99.7474,1956.48375,15.34533,1893.3195,23.7948,3502.499,5752.747
25/06/2008,67.02696,102.21855,11870.694,6883.424,379.68565,180.2097,223.8418,118.118,99.2481,1980.17275,15.55196,1878.3181,23.09909,3569.76,5775.7755
26/06/2008,68.5869,103.12305,11536.506,6659.03,383.383,181.15125,223.4402,118.723,99.4462,1911.2165,15.66126,1952.0964,24.81422,3450.32,5617.95
27/06/2008,68.5732,102.83972,11450.97,6656.911,389.1768,179.7588,218.06785,118.8555,99.2705,1913.26875,15.5465,2008.6935,24.57455,3420.23,5610.605
30/06/2008,68.8875,99.8493,11421.504,6657.4125,389.93955,179.214,218.1855,119.476,98.6932,1882.63075,15.72571,1977.6757,24.28676,3442.439,5727.13
01/07/2008,69.3693,97.13704,11425.414,6555.116,394.21125,181.45275,216.648,119.4945,98.43975,1905.65375,16.00599,2056.7547,24.31095,3389.766,5624.824
02/07/2008,70.70175,96.47256,11279.738,6546.582,408.15775,181.39255,212.48555,119.0744,99.3973,1869.3,16.21065,2077.8375,25.55553,3362.359,5497.35
03/07/2008,70.1796,96.8934,11354.963,6555.549,396.6963,178.086,209.209,119.193,100.5006,1866.285,16.30496,2062.7607,25.44078,3418.415,5590.722
04/07/2008,NULL,NULL,11366.284,6498.9385,388.73835,NULL,207.1069,NULL,NULL,1866.285,NULL,1884.637,NULL,3369.077,5538.0645
07/07/2008,67.5675,95.37528,11262.48,6584.232,388.046,168.75475,207.3138,118.472,99.474375,1874.719,15.96186,2012.6106,25.9534,3372.086,5530.539
08/07/2008,66.16206,95.04972,11444.23,6616.36,372.735,168.3034,200.8995,118.236,99.2992,1911.114,16.33125,2014.2122,23.98396,3403.56,5639.97
09/07/2008,66.732,96.57887,11215.546,6541.566,375.8755,166.57875,202.25495,117.987,100.1,1868.3665,16.4016,2043.6792,25.59735,3445.14,5532.543
10/07/2008,67.3013,96.66914,11306.25,6532.0375,375.51825,167.5674,201.903,117.2507,100.299,1888.64625,16.41911,2057.9076,25.68683,3371.083,5533.528
11/07/2008,67.37151,96.64504,11153.262,6381.237,376.87725,168.0679,203.65345,116.116,100.625625,1864.7775,16.87724,2112.2101,27.2586,3309.184,5415.576
14/07/2008,66.732,94.81926,11108.256,6387.78,378.6586,171.7545,204.55435,114.456,100.124475,1844.85,16.57656,2160.4122,28.14212,3283.554,5388.116
15/07/2008,65.9682,97.1835,10975.829,6310.3745,372.5722,166.91675,198.8924,113.0256,99.2705,1837.668,16.9242,2132.757,28.45843,3266.25,5277.024
16/07/2008,67.0672,96.64908,11262.687,6427.224,368.8031,167.668,197.985,113.565,99.9984,1883.5095,16.57656,2118.8415,24.79416,3266.012,5313.308
17/07/2008,66.4506,96.0177,11446.848,6502.9965,375.7695,164.2042,199.9968,112.112,98.4946,1876.62475,15.7314,2112.3102,24.32275,3358.355,5413.568
18/07/2008,64.8795,95.90208,11581.62,6599.3325,370.6266,164.7929,198.0925,113.1384,98.6469,1865.61375,15.66126,2060.3626,24.0981,3406.95,5476.245
21/07/2008,63.114,95.31024,11523.467,6615.1085,371.742,164.656,205.02,113.452,96.93995,1868.0875,15.68692,2087.7857,23.46344,3417.221,5468.916
22/07/2008,63.23915,94.14792,11622.764,6684.678,373.92355,165.5235,205.2176,112.3122,96.91845,1864.577,15.1956,2047.6872,22.76274,3421.02,5520.465
23/07/2008,61.63435,94.55672,11666.286,6738.154,373.50825,163.7769,210.05985,112.8753,95.9322,1891.536,15.22064,1997.4375,22.9743,3465.808,5527.02
24/07/2008,62.4624,94.8894,11392.381,6593.16,369.1708,162.3622,214.5046,112.86275,96.42975,1861.918,15.24042,1972.011,23.93391,3421.418,5411.6865
25/07/2008,62.625,95.2952,11357.346,6648.488,371.1408,165.1296,209.4092,112.8998,96.42975,1881.37725,15.34062,1977.88,23.84131,3433.269,5425.42
28/07/2008,62.9508,94.86195,11221.83,6550.0875,372.4338,163.6896,209.5182,112.336,96.671575,1852.698,15.24042,1977.1752,24.3972,3371.432,5344.794
29/07/2008,61.45266,95.23514,11414.403,6609.693,369.0867,165.021,205.0168,112.8127,96.44635,1886.63625,15.6156,1967.6657,23.23321,3419.416,5444.5875
